Player_Id,Year,Team,Games_Played,Receptions,Yards,Average,Long,TDs,First_Downs,First_Down_Percentage,Receptions_Over_Twenty_Yards,Receptions_Over_Forty_Yards,Fantasy_Reception_Points,Fantasy_RecivingYD_Points,Fantasy_ReceptionTD_Points,Fantasy_Standard_Reciving_Total
juju-smith-schuster,2020,PittsburghSteelers,16,97,831,8.6,31,9,48,49.48,13,0,97,83.1,54,137.1
vyncint-smith,2018,HoustonTexans,7,5,91,18.2,35,1,3,60,2,0,5,9.1,6,15.1
vyncint-smith,2019,NewYorkJets,13,17,225,13.2,37,0,11,64.71,4,0,17,22.5,0,22.5
vyncint-smith,2020,NewYorkJets,7,1,13,13,13,0,1,100,0,0,1,1.3,0,1.3
tre-quan-smith,2018,NewOrleansSaints,15,28,427,15.3,62,5,23,82.14,6,1,28,42.7,30,72.7
tre-quan-smith,2019,NewOrleansSaints,11,18,234,13,32,5,17,94.44,3,0,18,23.4,30,53.4
tre-quan-smith,2020,NewOrleansSaints,14,34,448,13.2,31,4,22,64.71,9,0,34,44.8,24,68.8
rodney-smith-2,2020,CarolinaPanthers,7,9,59,6.6,12,0,1,11.11,0,0,9,5.9,0,5.9
rod-smith,2015,DallasCowboys,11,1,6,6,6,0,1,100,0,0,1,0.6,0,0.6
rod-smith,2016,DallasCowboys,7,1,4,4,4,0,0,0,0,0,1,0.4,0,0.4
rod-smith,2017,DallasCowboys,15,19,202,10.6,81,1,9,47.37,1,1,19,20.2,6,26.2
rod-smith,2018,DallasCowboys,16,9,60,6.7,14,0,1,11.11,0,0,9,6,0,6
rod-smith,2019,OaklandRaiders,6,0,0,0,0,0,0,0,0,0,0,0,0,0
rod-smith,2020,NewYorkGiants,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lee-smith,2011,BuffaloBills,10,4,11,2.8,6,0,0,0,0,0,4,1.1,0,1.1
lee-smith,2012,BuffaloBills,16,4,13,3.3,5,2,3,75,0,0,4,1.3,12,13.3
lee-smith,2013,BuffaloBills,16,5,78,15.6,28,0,4,80,2,0,5,7.8,0,7.8
lee-smith,2014,BuffaloBills,14,7,42,6,18,1,3,42.86,0,0,7,4.2,6,10.2
lee-smith,2015,OaklandRaiders,15,12,70,5.8,17,1,4,33.33,0,0,12,7,6,13
lee-smith,2016,OaklandRaiders,4,6,29,4.8,12,0,0,0,0,0,6,2.9,0,2.9
lee-smith,2017,OaklandRaiders,16,8,76,9.5,21,0,4,50,1,0,8,7.6,0,7.6
lee-smith,2018,OaklandRaiders,16,10,73,7.3,30,3,5,50,1,0,10,7.3,18,25.3
lee-smith,2019,BuffaloBills,16,4,31,7.8,9,1,2,50,0,0,4,3.1,6,9.1
lee-smith,2020,BuffaloBills,10,4,35,8.8,27,2,3,75,1,0,4,3.5,12,15.5
keith-smith,2014,DallasCowboys,10,0,0,0,0,0,0,0,0,0,0,0,0,0
keith-smith,2015,DallasCowboys,5,0,0,0,0,0,0,0,0,0,0,0,0,0
keith-smith,2016,DallasCowboys,16,3,20,6.7,14,0,1,33.33,0,0,3,2,0,2
keith-smith,2017,DallasCowboys,16,5,26,5.2,12,0,2,40,0,0,5,2.6,0,2.6
keith-smith,2018,OaklandRaiders,16,5,23,4.6,8,0,3,60,0,0,5,2.3,0,2.3
keith-smith,2019,AtlantaFalcons,16,1,13,13,13,0,1,100,0,0,1,1.3,0,1.3
keith-smith,2020,AtlantaFalcons,16,11,59,5.4,13,0,4,36.36,0,0,11,5.9,0,5.9
jonnu-smith,2017,TennesseeTitans,16,18,157,8.7,32,2,5,27.78,2,0,18,15.7,12,27.7
jonnu-smith,2018,TennesseeTitans,13,20,258,12.9,61,3,10,50,3,1,20,25.8,18,43.8
jonnu-smith,2019,TennesseeTitans,16,35,439,12.5,57,3,16,45.71,8,2,35,43.9,18,61.9
jonnu-smith,2020,TennesseeTitans,15,41,448,10.9,63,8,25,60.98,4,1,41,44.8,48,92.8
jeff-smith,2019,NewYorkJets,1,1,12,12,12,0,1,100,0,0,1,1.2,0,1.2
jeff-smith,2020,NewYorkJets,12,17,167,9.8,21,0,9,52.94,1,0,17,16.7,0,16.7
ito-smith,2018,AtlantaFalcons,14,27,152,5.6,20,0,9,33.33,1,0,27,15.2,0,15.2
ito-smith,2019,AtlantaFalcons,7,11,87,7.9,10,0,2,18.18,0,0,11,8.7,0,8.7
ito-smith,2020,AtlantaFalcons,14,17,75,4.4,17,0,3,17.65,0,0,17,7.5,0,7.5
geno-smith,2013,NewYorkJets,16,1,13,13,13,0,1,100,0,0,1,1.3,0,1.3
geno-smith,2014,NewYorkJets,14,0,0,0,0,0,0,0,0,0,0,0,0,0
geno-smith,2015,NewYorkJets,1,0,0,0,0,0,0,0,0,0,0,0,0,0
geno-smith,2016,NewYorkJets,2,0,0,0,0,0,0,0,0,0,0,0,0,0
geno-smith,2017,NewYorkGiants,2,0,0,0,0,0,0,0,0,0,0,0,0,0
geno-smith,2018,LosAngelesChargers,5,0,0,0,0,0,0,0,0,0,0,0,0,0
geno-smith,2019,SeattleSeahawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geno-smith,2020,SeattleSeahawks,1,0,0,0,0,0,0,0,0,0,0,0,0,0
devin-smith,2015,NewYorkJets,10,9,115,12.8,22,1,5,55.56,1,0,9,11.5,6,17.5
devin-smith,2016,NewYorkJets,4,1,20,20,20,0,1,100,1,0,1,2,0,2
devin-smith,2019,DallasCowboys,4,5,113,22.6,51,1,4,80,2,1,5,11.3,6,17.3
devin-smith,2020,NewEnglandPatriots,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-smith,2005,SanFrancisco49ers,9,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-smith,2006,SanFrancisco49ers,16,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-smith,2007,SanFrancisco49ers,7,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-smith,2008,SanFrancisco49ers,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-smith,2009,SanFrancisco49ers,11,1,-6,-6,-6,0,0,0,0,0,1,-0.6,0,-0.6
alex-smith,2010,SanFrancisco49ers,11,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-smith,2011,SanFrancisco49ers,16,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-smith,2012,SanFrancisco49ers,10,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-smith,2013,KansasCityChiefs,15,1,-4,-4,-4,0,0,0,0,0,1,-0.4,0,-0.4
alex-smith,2014,KansasCityChiefs,15,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-smith,2015,KansasCityChiefs,16,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-smith,2016,KansasCityChiefs,15,1,3,3,3,0,0,0,0,0,1,0.3,0,0.3
alex-smith,2017,KansasCityChiefs,15,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-smith,2018,WashingtonRedskins,10,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-smith,2019,WashingtonRedskins,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alex-smith,2020,WashingtonFootballTeam,8,0,0,0,0,0,0,0,0,0,0,0,0,0
irv-smith,2019,MinnesotaVikings,16,36,311,8.6,29,2,17,47.22,5,0,36,31.1,12,43.1
irv-smith,2020,MinnesotaVikings,13,30,365,12.2,36,5,22,73.33,6,0,30,36.5,30,66.5
kaden-smith,2019,NewYorkGiants,9,31,268,8.7,32,3,12,38.71,3,0,31,26.8,18,44.8
kaden-smith,2020,NewYorkGiants,15,18,112,6.2,16,0,8,44.44,0,0,18,11.2,0,11.2
wendell-smallwood,2016,PhiladelphiaEagles,13,6,55,9.2,18,0,1,16.67,0,0,6,5.5,0,5.5
wendell-smallwood,2017,PhiladelphiaEagles,8,13,103,7.9,24,0,6,46.15,1,0,13,10.3,0,10.3
wendell-smallwood,2018,PhiladelphiaEagles,16,28,230,8.2,36,2,9,32.14,3,0,28,23,12,35
wendell-smallwood,2019,WashingtonRedskins,15,9,64,7.1,18,0,4,44.44,0,0,9,6.4,0,6.4
wendell-smallwood,2020,PittsburghSteelers,1,0,0,0,0,0,0,0,0,0,0,0,0,0
darius-slayton,2019,NewYorkGiants,14,48,740,15.4,55,8,32,66.67,12,3,48,74,48,122
darius-slayton,2020,NewYorkGiants,16,50,751,15,41,3,40,80,10,2,50,75.1,18,93.1
matthew-slater,2008,NewEnglandPatriots,14,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-slater,2009,NewEnglandPatriots,14,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-slater,2010,NewEnglandPatriots,15,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-slater,2011,NewEnglandPatriots,16,1,46,46,46,0,1,100,1,1,1,4.6,0,4.6
matthew-slater,2012,NewEnglandPatriots,16,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-slater,2013,NewEnglandPatriots,12,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-slater,2014,NewEnglandPatriots,16,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-slater,2015,NewEnglandPatriots,16,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-slater,2016,NewEnglandPatriots,13,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-slater,2017,NewEnglandPatriots,9,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-slater,2018,NewEnglandPatriots,16,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-slater,2019,NewEnglandPatriots,16,0,0,0,0,0,0,0,0,0,0,0,0,0
matthew-slater,2020,NewEnglandPatriots,16,0,0,0,0,0,0,0,0,0,0,0,0,0
devin-singletary,2019,BuffaloBills,12,29,194,6.7,49,2,5,17.24,3,1,29,19.4,12,31.4
devin-singletary,2020,BuffaloBills,16,38,269,7.1,34,0,8,21.05,2,0,38,26.9,0,26.9
steven-sims,2019,WashingtonRedskins,16,34,310,9.1,65,4,18,52.94,2,1,34,31,24,55
steven-sims,2020,WashingtonFootballTeam,12,27,265,9.8,30,1,13,48.15,3,0,27,26.5,6,32.5
cam-sims,2018,WashingtonRedskins,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cam-sims,2019,WashingtonRedskins,7,2,27,13.5,15,0,1,50,0,0,2,2.7,0,2.7
cam-sims,2020,WashingtonFootballTeam,16,32,477,14.9,50,1,18,56.25,9,2,32,47.7,6,53.7
scott-simonson,2014,OaklandRaiders,4,0,0,0,0,0,0,0,0,0,0,0,0,0
scott-simonson,2015,CarolinaPanthers,9,1,10,10,10,0,1,100,0,0,1,1,0,1
scott-simonson,2016,CarolinaPanthers,5,0,0,0,0,0,0,0,0,0,0,0,0,0
scott-simonson,2018,NewYorkGiants,16,9,86,9.6,24,1,6,66.67,1,0,9,8.6,6,14.6
scott-simonson,2019,NewYorkGiants,5,2,11,5.5,10,0,1,50,0,0,2,1.1,0,1.1
anthony-sherman,2011,ArizonaCardinals,15,8,72,9,19,0,3,37.5,0,0,8,7.2,0,7.2
anthony-sherman,2012,ArizonaCardinals,13,5,39,7.8,19,0,1,20,0,0,5,3.9,0,3.9
anthony-sherman,2013,KansasCityChiefs,16,18,155,8.6,26,1,8,44.44,1,0,18,15.5,6,21.5
anthony-sherman,2014,KansasCityChiefs,16,10,71,7.1,24,1,4,40,1,0,10,7.1,6,13.1
anthony-sherman,2015,KansasCityChiefs,16,4,34,8.5,18,0,1,25,0,0,4,3.4,0,3.4
anthony-sherman,2016,KansasCityChiefs,16,4,11,2.8,6,0,0,0,0,0,4,1.1,0,1.1
anthony-sherman,2017,KansasCityChiefs,16,6,47,7.8,11,0,3,50,0,0,6,4.7,0,4.7
anthony-sherman,2018,KansasCityChiefs,16,8,96,12,36,1,5,62.5,1,0,8,9.6,6,15.6
anthony-sherman,2019,KansasCityChiefs,16,2,22,11,15,0,2,100,0,0,2,2.2,0,2.2
anthony-sherman,2020,KansasCityChiefs,13,1,5,5,5,1,1,100,0,0,1,0.5,6,6.5
trent-sherfield,2018,ArizonaCardinals,13,19,210,11.1,21,1,11,57.89,1,0,19,21,6,27
trent-sherfield,2019,ArizonaCardinals,16,4,80,20,38,0,4,100,2,0,4,8,0,8
trent-sherfield,2020,ArizonaCardinals,15,5,50,10,26,0,2,40,1,0,5,5,0,5
darrius-shepherd,2019,GreenBayPackers,6,1,1,1,1,0,0,0,0,0,1,0.1,0,0.1
darrius-shepherd,2020,GreenBayPackers,8,5,46,9.2,19,0,1,20,0,0,5,4.6,0,4.6
sterling-shepard,2016,NewYorkGiants,16,65,683,10.5,32,8,42,64.62,6,0,65,68.3,48,116.3
sterling-shepard,2017,NewYorkGiants,11,59,731,12.4,77,2,36,61.02,7,3,59,73.1,12,85.1
sterling-shepard,2018,NewYorkGiants,16,66,872,13.2,58,4,47,71.21,12,3,66,87.2,24,111.2
sterling-shepard,2019,NewYorkGiants,10,57,576,10.1,36,3,29,50.88,8,0,57,57.6,18,75.6
sterling-shepard,2020,NewYorkGiants,12,66,656,9.9,29,3,37,56.06,10,0,66,65.6,18,83.6
russell-shepard,2013,TampaBayBuccaneers,14,0,0,0,0,0,0,0,0,0,0,0,0,0
russell-shepard,2014,TampaBayBuccaneers,16,4,63,15.8,23,0,3,75,2,0,4,6.3,0,6.3
russell-shepard,2015,TampaBayBuccaneers,13,3,28,9.3,18,1,3,100,0,0,3,2.8,6,8.8
russell-shepard,2016,TampaBayBuccaneers,14,23,341,14.8,24,2,19,82.61,5,0,23,34.1,12,46.1
russell-shepard,2017,CarolinaPanthers,15,17,202,11.9,40,1,9,52.94,1,1,17,20.2,6,26.2
russell-shepard,2018,NewYorkGiants,12,10,188,18.8,49,2,7,70,4,2,10,18.8,12,30.8
russell-shepard,2019,NewYorkGiants,3,3,25,8.3,12,0,1,33.33,0,0,3,2.5,0,2.5
laviska-shenault-jr,2020,JacksonvilleJaguars,14,58,600,10.3,36,5,33,56.9,10,0,58,60,30,90
tajae-sharpe,2016,TennesseeTitans,16,41,522,12.7,34,2,27,65.85,7,0,41,52.2,12,64.2
tajae-sharpe,2018,TennesseeTitans,16,26,316,12.2,28,2,22,84.62,2,0,26,31.6,12,43.6
tajae-sharpe,2019,TennesseeTitans,15,25,329,13.2,47,4,20,80,4,1,25,32.9,24,56.9
tajae-sharpe,2020,KansasCityChiefs,4,0,0,0,0,0,0,0,0,0,0,0,0,0
adam-shaheen,2017,ChicagoBears,13,12,127,10.6,31,3,8,66.67,2,0,12,12.7,18,30.7
adam-shaheen,2018,ChicagoBears,6,5,48,9.6,23,1,3,60,1,0,5,4.8,6,10.8
adam-shaheen,2019,ChicagoBears,8,9,74,8.2,18,0,3,33.33,0,0,9,7.4,0,7.4
adam-shaheen,2020,MiamiDolphins,16,12,150,12.5,43,3,9,75,2,1,12,15,18,33
ricky-seals-jones,2017,ArizonaCardinals,10,12,201,16.8,29,3,10,83.33,5,0,12,20.1,18,38.1
ricky-seals-jones,2018,ArizonaCardinals,15,34,343,10.1,40,1,14,41.18,5,1,34,34.3,6,40.3
ricky-seals-jones,2019,ClevelandBrowns,14,14,229,16.4,59,4,10,71.43,5,1,14,22.9,24,46.9
ricky-seals-jones,2020,KansasCityChiefs,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nick-scott,2019,LosAngelesRams,16,1,23,23,23,0,1,100,1,0,1,2.3,0,2.3
nick-scott,2020,LosAngelesRams,15,0,0,0,0,0,0,0,0,0,0,0,0,0
jaleel-scott,2018,BaltimoreRavens,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaleel-scott,2019,BaltimoreRavens,3,1,6,6,6,0,0,0,0,0,1,0.6,0,0.6
jaleel-scott,2020,NewYorkJets,1,1,16,16,16,0,1,100,0,0,1,1.6,0,1.6
da-mari-scott,2018,BuffaloBills,3,0,0,0,0,0,0,0,0,0,0,0,0,0
da-mari-scott,2019,NewYorkGiants,5,2,22,11,11,0,2,100,0,0,2,2.2,0,2.2
da-mari-scott,2020,NewYorkGiants,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boston-scott,2018,PhiladelphiaEagles,2,0,0,0,0,0,0,0,0,0,0,0,0,0
boston-scott,2019,PhiladelphiaEagles,11,24,204,8.5,39,0,10,41.67,2,0,24,20.4,0,20.4
boston-scott,2020,PhiladelphiaEagles,16,25,212,8.5,18,1,8,32,0,0,25,21.2,6,27.2
dalton-schultz,2018,DallasCowboys,11,12,116,9.7,17,0,6,50,0,0,12,11.6,0,11.6
dalton-schultz,2019,DallasCowboys,16,1,6,6,6,0,0,0,0,0,1,0.6,0,0.6
dalton-schultz,2020,DallasCowboys,16,63,615,9.8,28,4,33,52.38,3,0,63,61.5,24,85.5
matt-schaub,2004,AtlantaFalcons,6,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-schaub,2005,AtlantaFalcons,16,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-schaub,2006,AtlantaFalcons,16,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-schaub,2007,HoustonTexans,11,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-schaub,2008,HoustonTexans,11,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-schaub,2009,HoustonTexans,16,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-schaub,2010,HoustonTexans,16,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-schaub,2011,HoustonTexans,10,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-schaub,2012,HoustonTexans,16,1,-6,-6,-6,0,0,0,0,0,1,-0.6,0,-0.6
matt-schaub,2013,HoustonTexans,10,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-schaub,2014,OaklandRaiders,11,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-schaub,2015,BaltimoreRavens,2,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-schaub,2016,AtlantaFalcons,4,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-schaub,2017,AtlantaFalcons,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-schaub,2018,AtlantaFalcons,3,1,-7,-7,-7,0,0,0,0,0,1,-0.7,0,-0.7
matt-schaub,2019,AtlantaFalcons,6,0,0,0,0,0,0,0,0,0,0,0,0,0
matt-schaub,2020,AtlantaFalcons,1,0,0,0,0,0,0,0,0,0,0,0,0,0
max-scharping,2019,HoustonTexans,16,0,0,0,0,0,0,0,0,0,0,0,0,0
max-scharping,2020,HoustonTexans,15,0,7,0,7,0,0,0,0,0,0,0.7,0,0.7
bo-scarbrough,2018,SeattleSeahawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bo-scarbrough,2019,DetroitLions,6,1,5,5,5,0,0,0,0,0,1,0.5,0,0.5
bo-scarbrough,2020,SeattleSeahawks,1,0,0,0,0,0,0,0,0,0,0,0,0,0
eric-saubert,2017,AtlantaFalcons,14,0,0,0,0,0,0,0,0,0,0,0,0,0
eric-saubert,2018,AtlantaFalcons,16,5,48,9.6,17,0,2,40,0,0,5,4.8,0,4.8
eric-saubert,2019,ChicagoBears,2,2,21,10.5,11,0,1,50,0,0,2,2.1,0,2.1
eric-saubert,2020,JacksonvilleJaguars,8,3,16,5.3,9,0,0,0,0,0,3,1.6,0,1.6
mohamed-sanu,2012,CincinnatiBengals,9,16,154,9.6,34,4,10,62.5,1,0,16,15.4,24,39.4
mohamed-sanu,2013,CincinnatiBengals,16,47,455,9.7,32,2,28,59.57,4,0,47,45.5,12,57.5
mohamed-sanu,2014,CincinnatiBengals,16,56,790,14.1,76,5,37,66.07,9,3,56,79,30,109
mohamed-sanu,2015,CincinnatiBengals,16,33,394,11.9,52,0,17,51.52,8,1,33,39.4,0,39.4
mohamed-sanu,2016,AtlantaFalcons,15,59,653,11.1,59,4,33,55.93,6,1,59,65.3,24,89.3
mohamed-sanu,2017,AtlantaFalcons,15,67,703,10.5,25,5,41,61.19,10,0,67,70.3,30,100.3
mohamed-sanu,2018,AtlantaFalcons,16,66,838,12.7,44,4,41,62.12,7,2,66,83.8,24,107.8
mohamed-sanu,2019,NewEnglandPatriots,15,59,520,8.8,28,2,30,50.85,3,0,59,52,12,64
mohamed-sanu,2020,DetroitLions,10,17,187,11,21,1,13,76.47,3,0,17,18.7,6,24.7
jason-sanders,2018,MiamiDolphins,16,0,0,0,0,0,0,0,0,0,0,0,0,0
jason-sanders,2019,MiamiDolphins,16,1,1,1,1,1,1,100,0,0,1,0.1,6,6.1
jason-sanders,2020,MiamiDolphins,16,0,0,0,0,0,0,0,0,0,0,0,0,0
emmanuel-sanders,2010,PittsburghSteelers,13,28,376,13.4,35,2,18,64.29,6,0,28,37.6,12,49.6
emmanuel-sanders,2011,PittsburghSteelers,11,22,288,13.1,32,2,17,77.27,4,0,22,28.8,12,40.8
emmanuel-sanders,2012,PittsburghSteelers,16,44,626,14.2,37,1,31,70.45,11,0,44,62.6,6,68.6
emmanuel-sanders,2013,PittsburghSteelers,16,67,740,11,55,6,37,55.22,12,3,67,74,36,110
emmanuel-sanders,2014,DenverBroncos,16,101,1404,13.9,48,9,69,68.32,24,4,101,140.4,54,194.4
emmanuel-sanders,2015,DenverBroncos,15,76,1135,14.9,75,6,51,67.11,12,6,76,113.5,36,149.5
emmanuel-sanders,2016,DenverBroncos,16,79,1032,13.1,64,5,50,63.29,12,2,79,103.2,30,133.2
emmanuel-sanders,2017,DenverBroncos,12,47,555,11.8,38,2,30,63.83,11,0,47,55.5,12,67.5
emmanuel-sanders,2018,DenverBroncos,12,71,868,12.2,64,4,37,52.11,13,4,71,86.8,24,110.8
emmanuel-sanders,2019,SanFrancisco49ers,17,66,869,13.2,75,5,41,62.12,11,3,66,86.9,30,116.9
emmanuel-sanders,2020,NewOrleansSaints,14,61,726,11.9,51,5,33,54.1,7,2,61,72.6,30,102.6
miles-sanders,2019,PhiladelphiaEagles,16,50,509,10.2,45,3,19,38,8,2,50,50.9,18,68.9
miles-sanders,2020,PhiladelphiaEagles,12,28,197,7,28,0,8,28.57,3,0,28,19.7,0,19.7
jaylen-samuels,2018,PittsburghSteelers,14,26,199,7.7,23,3,10,38.46,2,0,26,19.9,18,37.9
jaylen-samuels,2019,PittsburghSteelers,14,47,305,6.5,27,1,19,40.43,1,0,47,30.5,6,36.5
jaylen-samuels,2020,PittsburghSteelers,14,9,46,5.1,12,0,2,22.22,0,0,9,4.6,0,4.6
deebo-samuel,2019,SanFrancisco49ers,15,57,802,14.1,42,3,32,56.14,17,1,57,80.2,18,98.2
deebo-samuel,2020,SanFrancisco49ers,7,33,391,11.9,35,1,19,57.58,8,0,33,39.1,6,45.1
curtis-samuel,2017,CarolinaPanthers,9,15,115,7.7,23,0,6,40,2,0,15,11.5,0,11.5
curtis-samuel,2018,CarolinaPanthers,13,39,494,12.7,53,5,24,61.54,6,1,39,49.4,30,79.4
curtis-samuel,2019,CarolinaPanthers,16,54,627,11.6,44,6,36,66.67,8,1,54,62.7,36,98.7
curtis-samuel,2020,CarolinaPanthers,15,77,851,11.1,44,3,39,50.65,12,1,77,85.1,18,103.1
drew-sample,2019,CincinnatiBengals,9,5,30,6,21,0,1,20,1,0,5,3,0,3
drew-sample,2020,CincinnatiBengals,16,40,349,8.7,23,1,16,40,1,0,40,34.9,6,40.9
ty-sambrailo,2015,DenverBroncos,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ty-sambrailo,2016,DenverBroncos,10,0,0,0,0,0,0,0,0,0,0,0,0,0
ty-sambrailo,2017,AtlantaFalcons,15,0,0,0,0,0,0,0,0,0,0,0,0,0
ty-sambrailo,2018,AtlantaFalcons,16,0,0,0,0,0,0,0,0,0,0,0,0,0
ty-sambrailo,2019,AtlantaFalcons,13,1,35,35,35,1,1,100,1,0,1,3.5,6,9.5
ty-sambrailo,2020,TennesseeTitans,10,0,0,0,0,0,0,0,0,0,0,0,0,0
malik-turner,2018,SeattleSeahawks,6,2,20,10,19,0,1,50,0,0,2,2,0,2
malik-turner,2019,SeattleSeahawks,15,15,245,16.3,33,1,10,66.67,6,0,15,24.5,6,30.5
malik-turner,2020,DallasCowboys,6,0,0,0,0,0,0,0,0,0,0,0,0,0
zeke-turner,2018,ArizonaCardinals,16,0,0,0,0,0,0,0,0,0,0,0,0,0
zeke-turner,2019,ArizonaCardinals,12,0,0,0,0,0,0,0,0,0,0,0,0,0
zeke-turner,2020,ArizonaCardinals,16,1,26,26,26,0,1,100,1,0,1,2.6,0,2.6
de-lance-turner,2018,BaltimoreRavens,4,2,17,8.5,10,0,0,0,0,0,2,1.7,0,1.7
de-lance-turner,2019,MiamiDolphins,8,0,0,0,0,0,0,0,0,0,0,0,0,0
robert-turbin,2012,SeattleSeahawks,16,19,181,9.5,20,0,8,42.11,1,0,19,18.1,0,18.1
robert-turbin,2013,SeattleSeahawks,16,8,60,7.5,19,0,2,25,0,0,8,6,0,6
robert-turbin,2014,SeattleSeahawks,16,16,186,11.6,34,2,9,56.25,3,0,16,18.6,12,30.6
robert-turbin,2015,DallasCowboys,10,7,23,3.3,15,0,0,0,0,0,7,2.3,0,2.3
robert-turbin,2016,IndianapolisColts,15,26,179,6.9,19,1,9,34.62,0,0,26,17.9,6,23.9
robert-turbin,2017,IndianapolisColts,6,9,56,6.2,16,0,3,33.33,0,0,9,5.6,0,5.6
robert-turbin,2018,IndianapolisColts,2,1,3,3,3,0,0,0,0,0,1,0.3,0,0.3
robert-turbin,2019,SeattleSeahawks,1,0,0,0,0,0,0,0,0,0,0,0,0,0
laquon-treadwell,2016,MinnesotaVikings,9,1,15,15,15,0,1,100,0,0,1,1.5,0,1.5
laquon-treadwell,2017,MinnesotaVikings,16,20,200,10,25,0,12,60,2,0,20,20,0,20
laquon-treadwell,2018,MinnesotaVikings,15,35,302,8.6,22,1,16,45.71,1,0,35,30.2,6,36.2
laquon-treadwell,2019,MinnesotaVikings,13,9,184,20.4,58,1,8,88.89,3,1,9,18.4,6,24.4
laquon-treadwell,2020,AtlantaFalcons,5,6,49,8.2,14,2,4,66.67,0,0,6,4.9,12,16.9
ross-travis,2016,KansasCityChiefs,6,3,15,5,6,0,1,33.33,0,0,3,1.5,0,1.5
ross-travis,2017,IndianapolisColts,15,7,76,10.9,20,0,5,71.43,1,0,7,7.6,0,7.6
ross-travis,2018,IndianapolisColts,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ross-travis,2019,NewYorkJets,3,4,51,12.8,25,0,1,25,1,0,4,5.1,0,5.1
ross-travis,2020,NewYorkJets,1,0,0,0,0,0,0,0,0,0,0,0,0,0
adam-trautman,2020,NewOrleansSaints,15,15,171,11.4,41,1,9,60,2,1,15,17.1,6,23.1
robert-tonyan,2018,GreenBayPackers,16,4,77,19.3,54,1,3,75,1,1,4,7.7,6,13.7
robert-tonyan,2019,GreenBayPackers,11,10,100,10,28,1,4,40,2,0,10,10,6,16
robert-tonyan,2020,GreenBayPackers,16,52,586,11.3,45,11,33,63.46,9,1,52,58.6,66,124.6
eric-tomlinson,2016,NewYorkJets,7,0,0,0,0,0,0,0,0,0,0,0,0,0
eric-tomlinson,2017,NewYorkJets,14,8,121,15.1,34,1,4,50,4,0,8,12.1,6,18.1
eric-tomlinson,2018,NewYorkJets,15,8,72,9,24,0,3,37.5,1,0,8,7.2,0,7.2
eric-tomlinson,2019,OaklandRaiders,8,1,1,1,1,0,0,0,0,0,1,0.1,0,0.1
eric-tomlinson,2020,BaltimoreRavens,7,0,0,0,0,0,0,0,0,0,0,0,0,0
levine-toilolo,2013,AtlantaFalcons,16,11,55,5,12,2,4,36.36,0,0,11,5.5,12,17.5
levine-toilolo,2014,AtlantaFalcons,16,31,238,7.7,20,2,15,48.39,1,0,31,23.8,12,35.8
levine-toilolo,2015,AtlantaFalcons,16,7,44,6.3,11,0,3,42.86,0,0,7,4.4,0,4.4
