Player_Id,Year,Fumbles,Rushing_Yards,Receiving_Yards,Rushing_TD,Receptions,Recieving_TD,Fantasy_Reception_Points,Fantasy_Rushing_Points,Fantasy_Standard_Reciving_Points,Total_Standard,Total_PPR
devonta-freeman,2017,4,865,317,7,36,1,36,128.5,37.7,162.2,198.2
marshawn-lynch,2012,2,1036,196,8,23,1,23,151.6,25.6,175.2,198.2
lesean-mccoy,2016,1,895,356,3,50,1,50,107.5,41.6,148.1,198.1
mark-ingram,2017,2,645,416,6,58,0,58,100.5,41.6,140.1,198.1
frank-gore,2013,4,1120,141,10,16,0,16,172,14.1,182.1,198.1
julio-jones,2011,0,1,959,0,54,8,54,0.1,143.9,144,198
mark-ingram,2011,2,1124,46,12,11,0,11,184.4,4.6,187,198
stefon-diggs,2017,0,10,849,0,64,8,64,1,132.9,133.9,197.9
desean-jackson,2011,0,137,961,1,58,4,58,19.7,120.1,139.79999999999998,197.8
frank-gore,2018,2,1214,124,8,12,1,12,169.4,18.4,185.8,197.8
julian-edelman,2018,0,27,850,0,74,6,74,2.7,121,123.7,197.7
jamison-crowder,2019,0,4,833,0,78,6,78,0.4,119.3,119.7,197.7
phillip-lindsay,2019,0,1011,196,7,35,0,35,143.1,19.6,162.7,197.7
deandre-hopkins,2016,0,1,954,0,78,4,78,0.1,119.4,119.5,197.5
jamison-crowder,2019,0,2,833,0,78,6,78,0.2,119.3,119.5,197.5
allen-robinson,2016,0,2,883,0,73,6,73,0.2,124.3,124.5,197.5
desean-jackson,2010,0,29,1056,1,47,6,47,8.9,141.6,150.5,197.5
frank-gore,2018,2,1211,124,8,12,1,12,169.1,18.4,185.5,197.5
frank-gore,2013,2,1214,141,8,16,0,16,169.4,14.1,181.5,197.5
julian-edelman,2018,0,23,850,0,74,6,74,2.3,121,123.3,197.3
adam-thielen,2016,0,15,967,0,69,5,69,1.5,126.7,128.2,197.2
adam-thielen,2016,0,15,967,0,69,5,69,1.5,126.7,128.2,197.2
marvin-jones,2019,0,33,779,0,62,9,62,3.3,131.9,135.20000000000002,197.2
julian-edelman,2018,0,22,850,0,74,6,74,2.2,121,123.2,197.2
ted-ginn,2015,0,73,739,2,44,10,44,19.3,133.9,153.20000000000002,197.2
frank-gore,2013,2,1211,141,8,16,0,16,169.1,14.1,181.2,197.2
jamison-crowder,2016,0,34,847,0,67,7,67,3.4,126.7,130.1,197.10000000000002
stefon-diggs,2017,0,1,849,0,64,8,64,0.1,132.9,133,197
dion-lewis,2017,0,896,214,6,32,3,32,125.6,39.4,165,197
alfred-morris,2014,5,1275,155,7,17,0,17,169.5,15.5,180,197
desean-jackson,2016,0,104,1005,1,56,4,56,16.4,124.5,140.9,196.9
adam-thielen,2016,0,11,967,0,69,5,69,1.1,126.7,127.8,196.8
jarvis-landry,2014,0,10,758,1,84,5,84,7,105.8,112.8,196.8
spencer-ware,2016,3,921,447,3,33,2,33,110.1,56.7,163.8,196.8
jamison-crowder,2016,0,30,847,0,67,7,67,3,126.7,129.7,196.7
tavon-austin,2015,0,434,473,4,52,5,52,67.4,77.3,144.7,196.7
frank-gore,2017,3,1102,245,5,29,1,29,140.2,30.5,167.7,196.7
tee-higgins,2020,0,28,908,0,67,6,67,2.8,126.8,129.6,196.6
todd-gurley,2016,1,678,327,9,43,0,43,121.8,32.7,153.5,196.5
julian-edelman,2018,0,14,850,0,74,6,74,1.4,121,122.4,196.4
frank-gore,2011,4,1120,114,10,17,0,17,172,11.4,179.4,196.4
adrian-peterson,2015,2,1042,222,7,30,0,30,146.2,22.2,166.39999999999998,196.39999999999998
adrian-peterson,2013,2,1042,171,7,29,1,29,146.2,23.1,167.29999999999998,196.29999999999998
mark-ingram,2013,2,1124,68,12,7,0,7,184.4,6.8,189.20000000000002,196.20000000000002
alshon-jeffery,2017,0,2,789,1,57,9,57,6.2,132.9,139.1,196.10000000000002
julian-edelman,2018,0,11,850,0,74,6,74,1.1,121,122.1,196.1
desean-jackson,2016,0,96,1005,1,56,4,56,15.6,124.5,140.1,196.1
frank-gore,2005,4,1120,131,10,15,0,15,172,13.1,181.1,196.1
frank-gore,2014,4,1120,111,10,11,1,11,172,17.1,185.1,196.1
todd-gurley,2020,3,857,164,12,25,0,25,157.7,16.4,171.1,196.1
adrian-peterson,2007,2,1042,268,7,19,1,19,146.2,32.8,177,196
travis-kelce,2015,0,4,875,1,72,5,72,6.4,117.5,123.9,195.9
kareem-hunt,2019,0,824,285,7,37,1,37,124.4,34.5,158.9,195.9
antonio-brown,2011,0,41,1108,0,69,2,69,4.1,122.8,126.89999999999999,195.89999999999998
alshon-jeffery,2018,0,105,843,0,65,6,65,10.5,120.3,130.8,195.8
travis-benjamin,2015,0,12,966,0,68,5,68,1.2,126.6,127.8,195.8
julian-edelman,2018,0,8,850,0,74,6,74,0.8,121,121.8,195.8
frank-gore,2011,2,1214,114,8,17,0,17,169.4,11.4,178.8,195.8
travis-benjamin,2015,0,11,966,0,68,5,68,1.1,126.6,127.69999999999999,195.7
darren-sproles,2013,0,343,604,3,71,2,71,52.3,72.4,124.7,195.7
le-veon-bell,2020,3,1268,138,7,16,0,16,168.8,13.8,179.60000000000002,195.60000000000002
frank-gore,2011,2,1211,114,8,17,0,17,169.1,11.4,178.5,195.5
marshawn-lynch,2009,2,1036,179,8,28,0,28,151.6,17.9,167.5,195.5
frank-gore,2005,2,1214,131,8,15,0,15,169.4,13.1,180.5,195.5
frank-gore,2014,2,1214,111,8,11,1,11,169.4,17.1,184.5,195.5
latavius-murray,2020,2,788,176,12,23,1,23,150.8,23.6,172.4,195.4
frank-gore,2015,4,967,267,6,34,1,34,132.7,32.7,161.39999999999998,195.39999999999998
latavius-murray,2015,1,842,232,8,41,0,41,132.2,23.2,154.39999999999998,195.39999999999998
darren-sproles,2010,0,603,520,2,59,2,59,72.3,64,136.3,195.3
chris-carson,2018,6,1230,163,7,20,0,20,165,16.3,175.3,195.3
frank-gore,2005,2,1211,131,8,15,0,15,169.1,13.1,180.2,195.2
frank-gore,2014,2,1211,111,8,11,1,11,169.1,17.1,184.2,195.2
jamison-crowder,2016,0,14,847,0,67,7,67,1.4,126.7,128.1,195.10000000000002
calvin-ridley,2019,0,34,866,0,63,7,63,3.4,128.6,132,195
lesean-mccoy,2012,2,637,373,4,54,3,54,87.7,55.3,141,195
terry-mclaurin,2019,0,30,919,0,58,7,58,3,133.9,136.9,194.9
tarik-cohen,2018,0,213,725,0,71,5,71,21.3,102.5,123.8,194.8
giovani-bernard,2015,1,695,472,5,49,0,49,99.5,47.2,145.7,194.7
latavius-murray,2019,1,842,235,8,34,1,34,132.2,29.5,160.7,194.7
antonio-brown,2011,0,28,1108,0,69,2,69,2.8,122.8,125.6,194.6
frank-gore,2012,3,1102,234,5,28,1,28,140.2,29.4,166.6,194.6
julian-edelman,2018,1,5,850,0,74,6,74,0.5,121,120.5,194.5
desean-jackson,2011,0,104,961,1,58,4,58,16.4,120.1,136.5,194.5
nick-chubb,2018,0,996,149,8,20,2,20,147.6,26.9,174.5,194.5
todd-gurley,2015,3,857,188,12,21,0,21,157.7,18.8,173.5,194.5
calvin-ridley,2019,0,27,866,0,63,7,63,2.7,128.6,131.29999999999998,194.3
tavon-austin,2016,0,434,509,4,58,3,58,67.4,68.9,136.3,194.3
frank-gore,2018,3,1128,124,9,12,1,12,166.8,18.4,182.20000000000002,194.20000000000002
antonio-brown,2011,0,24,1108,0,69,2,69,2.4,122.8,125.2,194.2
marvin-jones,2019,0,3,779,0,62,9,62,0.3,131.9,132.20000000000002,194.2
emmanuel-sanders,2019,0,53,869,1,66,5,66,11.3,116.9,128.20000000000002,194.2
giovani-bernard,2015,0,680,472,5,49,0,49,98,47.2,145.2,194.2
jamison-crowder,2016,0,4,847,0,67,7,67,0.4,126.7,127.10000000000001,194.10000000000002
tevin-coleman,2016,1,800,421,4,31,3,31,104,60.1,163.1,194.1
jamison-crowder,2016,0,2,847,0,67,7,67,0.2,126.7,126.9,193.9
adrian-peterson,2010,2,898,341,5,36,1,36,119.8,40.1,157.9,193.9
frank-gore,2013,3,1128,141,9,16,0,16,166.8,14.1,177.9,193.9
ezekiel-elliott,2017,5,979,269,6,26,2,26,133.9,38.9,167.8,193.8
desean-jackson,2011,0,96,961,1,58,4,58,15.6,120.1,135.7,193.7
jimmy-graham,2016,0,3,923,0,65,6,65,0.3,128.3,128.60000000000002,193.60000000000002
benjamin-watson,2015,0,11,825,0,74,6,74,1.1,118.5,119.6,193.6
stefon-diggs,2016,0,13,903,0,84,3,84,1.3,108.3,109.6,193.6
stefon-diggs,2016,0,13,903,0,84,3,84,1.3,108.3,109.6,193.6
mark-ingram,2018,1,964,170,9,21,1,21,150.4,23,172.4,193.4
mark-ingram,2020,2,1124,50,12,6,0,6,184.4,5,187.4,193.4
le-veon-bell,2016,0,328,616,2,75,2,75,44.8,73.6,118.39999999999999,193.39999999999998
stefon-diggs,2016,0,10,903,0,84,3,84,1,108.3,109.3,193.3
frank-gore,2006,1,608,485,3,61,1,61,78.8,54.5,132.3,193.3
marlon-mack,2017,1,908,225,9,21,1,21,144.8,28.5,172.3,193.3
david-johnson,2016,1,23,879,0,80,4,80,2.3,111.9,113.2,193.2
darren-sproles,2013,0,317,604,3,71,2,71,49.7,72.4,122.10000000000001,193.10000000000002
antonio-brown,2011,0,13,1108,0,69,2,69,1.3,122.8,124.1,193.1
emmanuel-sanders,2018,0,53,868,1,71,4,71,11.3,110.8,122.1,193.1
frank-gore,2017,6,1036,245,6,29,1,29,139.6,30.5,164.1,193.1
juju-smith-schuster,2017,0,13,917,0,58,7,58,1.3,133.7,135,193
mark-ingram,2014,1,964,145,9,29,0,29,150.4,14.5,163.9,192.9
frank-gore,2020,4,1120,89,10,16,0,16,172,8.9,176.9,192.9
tyler-boyd,2020,0,58,841,0,79,4,79,5.8,108.1,113.89999999999999,192.89999999999998
mohamed-sanu,2018,0,71,838,2,66,4,66,19.1,107.8,126.9,192.89999999999998
delanie-walker,2016,0,-2,800,1,65,7,65,5.8,122,127.8,192.8
desean-jackson,2010,0,41,1056,0,47,6,47,4.1,141.6,145.7,192.7
antonio-brown,2011,0,9,1108,0,69,2,69,0.9,122.8,123.7,192.7
frank-gore,2008,3,853,373,3,43,2,43,103.3,49.3,149.6,192.60000000000002
mark-ingram,2019,1,769,247,6,26,5,26,112.9,54.7,166.60000000000002,192.60000000000002
tevin-coleman,2018,1,800,276,4,32,5,32,104,57.6,160.6,192.6
josh-jacobs,2019,1,1150,166,7,20,0,20,157,16.6,172.6,192.6
lamar-miller,2017,1,888,327,3,36,3,36,106.8,50.7,156.5,192.5
leonard-fournette,2020,0,1152,233,3,36,0,36,133.2,23.3,156.5,192.5
lesean-mccoy,2014,1,1080,155,7,28,0,28,150,15.5,164.5,192.5
j-d-mckissic,2020,1,365,589,1,80,2,80,42.5,70.9,112.4,192.4
giovani-bernard,2017,1,695,389,5,43,2,43,99.5,50.9,149.4,192.4
desean-jackson,2010,0,38,1056,0,47,6,47,3.8,141.6,145.4,192.39999999999998
stefon-diggs,2016,0,1,903,0,84,3,84,0.1,108.3,108.39999999999999,192.39999999999998
antonio-brown,2011,0,5,1108,0,69,2,69,0.5,122.8,123.3,192.3
frank-gore,2020,2,1214,89,8,16,0,16,169.4,8.9,176.3,192.3
frank-gore,2011,3,1128,114,9,17,0,17,166.8,11.4,175.20000000000002,192.20000000000002
alshon-jeffery,2017,1,33,789,0,57,9,57,3.3,132.9,135.20000000000002,192.2
antonio-brown,2011,0,4,1108,0,69,2,69,0.4,122.8,123.2,192.2
sterling-shepard,2016,0,49,683,1,65,8,65,10.9,116.3,127.2,192.2
carlos-hyde,2016,4,988,163,6,27,3,27,134.8,34.3,165.10000000000002,192.10000000000002
frank-gore,2017,2,1106,245,4,29,1,29,134.6,30.5,163.1,192.1
mark-ingram,2016,0,602,319,5,46,4,46,90.2,55.9,146.1,192.1
tyler-boyd,2020,0,49,841,0,79,4,79,4.9,108.1,113,192
frank-gore,2020,2,1211,89,8,16,0,16,169.1,8.9,176,192
tyreek-hill,2019,0,59,860,0,58,7,58,5.9,128,133.9,191.9
giovani-bernard,2017,0,680,389,5,43,2,43,98,50.9,148.9,191.9
frank-gore,2005,3,1128,131,9,15,0,15,166.8,13.1,176.9,191.9
frank-gore,2014,3,1128,111,9,11,1,11,166.8,17.1,180.9,191.9
chris-godwin,2020,0,8,840,0,65,7,65,0.8,126,126.8,191.8
frank-gore,2006,1,653,485,2,61,1,61,77.3,54.5,130.8,191.8
d-andre-swift,2020,2,521,357,8,46,2,46,100.1,47.7,145.8,191.8
calvin-ridley,2019,0,1,866,0,63,7,63,0.1,128.6,128.7,191.7
le-veon-bell,2019,0,556,461,3,66,1,66,73.6,52.1,125.69999999999999,191.7
jarvis-landry,2014,0,17,758,0,84,5,84,1.7,105.8,107.5,191.5
alshon-jeffery,2018,0,2,843,1,65,6,65,6.2,120.3,126.5,191.5
robert-woods,2014,1,155,699,2,65,5,65,27.5,99.9,126.4,191.4
jarvis-landry,2020,0,113,840,1,72,3,72,17.3,102,119.3,191.3
jeremy-hill,2015,4,1124,79,9,15,1,15,166.4,13.9,176.3,191.3
mark-ingram,2012,2,1124,29,12,6,0,6,184.4,2.9,185.3,191.3
nyheim-hines,2020,0,380,482,3,63,4,63,56,72.2,128.2,191.2
frank-gore,2015,2,1025,267,4,34,1,34,126.5,32.7,157.2,191.2
kenyan-drake,2020,3,955,137,10,25,0,25,155.5,13.7,166.2,191.2
lamar-miller,2016,2,1073,188,5,31,1,31,137.3,24.8,160.10000000000002,191.10000000000002
d-k-metcalf,2019,0,11,900,0,58,7,58,1.1,132,133.1,191.1
darren-sproles,2009,0,603,497,2,45,4,45,72.3,73.7,146,191
frank-gore,2012,6,1036,234,6,28,1,28,139.6,29.4,163,191
adrian-peterson,2018,2,1042,208,7,20,1,20,146.2,26.8,171,191
frank-gore,2019,4,1120,100,10,13,0,13,172,10,178,191
jeremy-hill,2014,3,794,215,11,27,0,27,145.4,21.5,163.9,190.9
jarvis-landry,2014,0,10,758,0,84,5,84,1,105.8,106.8,190.8
a-j-green,2016,1,53,964,0,66,4,66,5.3,120.4,124.7,190.7
marshawn-lynch,2008,2,737,300,6,47,1,47,109.7,36,143.7,190.7
delanie-walker,2016,0,36,800,0,65,7,65,3.6,122,125.6,190.6
robert-woods,2017,1,155,781,2,56,5,56,27.5,108.1,134.6,190.6
kareem-hunt,2019,1,841,285,6,37,1,37,120.1,34.5,153.6,190.6
latavius-murray,2016,1,842,264,8,33,0,33,132.2,26.4,157.6,190.6
saquon-barkley,2018,0,34,721,0,91,4,91,3.4,96.1,99.5,190.5
delanie-walker,2016,0,34,800,0,65,7,65,3.4,122,125.4,190.4
marlon-mack,2018,0,1091,103,8,17,1,17,157.1,16.3,173.4,190.4
frank-gore,2019,2,1214,100,8,13,0,13,169.4,10,177.4,190.4
darren-sproles,2012,0,66,667,0,75,7,75,6.6,108.7,115.3,190.3
lesean-mccoy,2014,3,1138,155,6,28,0,28,149.8,15.5,162.3,190.3
ronald-jones,2020,0,978,165,7,28,1,28,139.8,22.5,162.3,190.3
a-j-green,2016,0,38,964,0,66,4,66,3.8,120.4,124.2,190.2
travis-kelce,2015,0,7,875,0,72,5,72,0.7,117.5,118.2,190.2
tevin-coleman,2016,1,520,421,8,31,3,31,100,60.1,159.1,190.1
frank-gore,2019,2,1211,100,8,13,0,13,169.1,10,177.1,190.1
adrian-peterson,2020,1,970,101,12,12,0,12,169,10.1,178.1,190.1
nelson-agholor,2017,0,32,768,0,62,8,62,3.2,124.8,128,190
frank-gore,2016,3,853,277,3,38,4,38,103.3,51.7,152,190
frank-gore,2012,2,1106,234,4,28,1,28,134.6,29.4,162,190
lamar-miller,2016,1,872,188,8,31,1,31,135.2,24.8,159,190
darren-sproles,2010,2,329,520,6,59,2,59,68.9,64,130.9,189.9
desean-jackson,2010,0,12,1056,0,47,6,47,1.2,141.6,142.79999999999998,189.8
darren-sproles,2012,0,61,667,0,75,7,75,6.1,108.7,114.8,189.8
will-fuller,2020,0,9,879,0,53,8,53,0.9,135.9,136.8,189.8
mark-ingram,2017,0,602,416,5,58,0,58,90.2,41.6,131.8,189.79999999999998
travis-kelce,2014,0,4,862,1,67,5,67,6.4,116.2,122.60000000000001,189.60000000000002
tarik-cohen,2019,2,370,456,2,79,3,79,49,63.6,110.6,189.6
james-white,2019,1,121,645,2,72,5,72,24.1,94.5,117.6,189.6
kenyan-drake,2017,2,817,239,8,32,1,32,129.7,29.9,157.6,189.6
lesean-mccoy,2011,4,840,315,2,48,3,48,96,49.5,141.5,189.5
desean-jackson,2016,0,29,1005,1,56,4,56,8.9,124.5,133.4,189.4
james-white,2017,0,425,429,5,56,3,56,72.5,60.9,133.4,189.4
tyler-boyd,2020,0,23,841,0,79,4,79,2.3,108.1,110.39999999999999,189.39999999999998
adam-humphries,2018,0,18,816,0,76,5,76,1.8,111.6,113.39999999999999,189.39999999999998
dez-bryant,2017,0,5,838,0,69,6,69,0.5,119.8,120.3,189.3
desean-jackson,2010,0,7,1056,0,47,6,47,0.7,141.6,142.29999999999998,189.3
jordan-howard,2019,1,1313,69,6,10,1,10,167.3,12.9,179.20000000000002,189.20000000000002
deebo-samuel,2019,0,159,802,3,57,3,57,33.9,98.2,132.1,189.10000000000002
cole-beasley,2016,0,7,833,0,75,5,75,0.7,113.3,114,189
mark-ingram,2015,2,645,405,6,50,0,50,100.5,40.5,139,189
marshawn-lynch,2010,1,1115,145,7,22,0,22,153.5,14.5,167,189
adrian-peterson,2009,0,604,436,7,43,0,43,102.4,43.6,146,189
marshawn-lynch,2007,1,1115,184,7,18,0,18,153.5,18.4,170.9,188.9
dez-bryant,2017,0,1,838,0,69,6,69,0.1,119.8,119.89999999999999,188.89999999999998
nelson-agholor,2020,0,32,896,0,48,8,48,3.2,137.6,140.79999999999998,188.8
desean-jackson,2010,0,2,1056,0,47,6,47,0.2,141.6,141.79999999999998,188.8
delanie-walker,2016,0,18,800,0,65,7,65,1.8,122,123.8,188.8
duke-johnson,2017,2,235,693,1,74,3,74,29.5,87.3,114.8,188.8
frank-gore,2020,3,1128,89,9,16,0,16,166.8,8.9,172.70000000000002,188.70000000000002
darren-sproles,2012,0,50,667,0,75,7,75,5,108.7,113.7,188.7
marvin-jones,2013,0,65,712,0,51,10,51,6.5,131.2,137.7,188.7
melvin-gordon,2017,5,641,476,0,58,4,58,64.1,71.6,130.7,188.7
adam-humphries,2018,0,11,816,0,76,5,76,1.1,111.6,112.69999999999999,188.7
tevin-coleman,2018,1,520,276,8,32,5,32,100,57.6,156.6,188.6
sterling-shepard,2016,0,72,683,0,65,8,65,7.2,116.3,123.5,188.5
charles-clay,2013,0,15,759,1,69,6,69,7.5,111.9,119.4,188.4
frank-gore,2009,1,608,406,3,52,3,52,78.8,58.6,136.4,188.4
giovani-bernard,2014,1,695,349,5,43,2,43,99.5,46.9,145.4,188.4
tyreek-hill,2019,0,23,860,0,58,7,58,2.3,128,130.3,188.3
emmanuel-sanders,2013,0,53,740,1,67,6,67,11.3,110,121.3,188.3
adam-humphries,2018,0,6,816,0,76,5,76,0.6,111.6,112.19999999999999,188.2
nelson-agholor,2017,0,14,768,0,62,8,62,1.4,124.8,126.2,188.2
frank-gore,2017,4,967,245,6,29,1,29,132.7,30.5,159.2,188.2
sterling-shepard,2018,0,49,872,1,66,4,66,10.9,111.2,122.10000000000001,188.10000000000002
larry-fitzgerald,2004,0,41,780,0,58,8,58,4.1,126,130.1,188.1
delanie-walker,2016,0,11,800,0,65,7,65,1.1,122,123.1,188.1
jordan-howard,2019,1,1122,69,9,10,1,10,166.2,12.9,178.1,188.1
bilal-powell,2015,0,722,388,3,47,2,47,90.2,50.8,141,188
giovani-bernard,2014,0,680,349,5,43,2,43,98,46.9,144.9,187.9
golden-tate,2013,0,41,898,0,64,5,64,4.1,119.8,123.89999999999999,187.89999999999998
devonta-freeman,2016,2,656,462,2,54,2,54,77.6,58.2,133.8,187.8
christian-mccaffrey,2020,2,1098,149,7,17,1,17,151.8,20.9,170.70000000000002,187.70000000000002
ted-ginn,2015,0,98,739,0,44,10,44,9.8,133.9,143.70000000000002,187.7
adam-humphries,2018,0,1,816,0,76,5,76,0.1,111.6,111.69999999999999,187.7
alshon-jeffery,2018,1,33,843,0,65,6,65,3.3,120.3,122.6,187.6
marshawn-lynch,2017,1,1115,151,7,20,0,20,153.5,15.1,167.6,187.6
delanie-walker,2016,0,5,800,0,65,7,65,0.5,122,122.5,187.5
nelson-agholor,2017,0,7,768,0,62,8,62,0.7,124.8,125.5,187.5
nelson-agholor,2017,0,7,768,0,62,8,62,0.7,124.8,125.5,187.5
frank-gore,2006,0,599,485,2,61,1,61,71.9,54.5,126.4,187.4
adrian-peterson,2016,3,1266,8,10,3,0,3,186.6,0.8,184.4,187.4
adrian-peterson,2014,3,1266,18,10,2,0,2,186.6,1.8,185.4,187.4
tyler-boyd,2020,0,3,841,0,79,4,79,0.3,108.1,108.39999999999999,187.39999999999998
emmanuel-sanders,2019,0,44,869,0,66,5,66,4.4,116.9,121.30000000000001,187.3
lesean-mccoy,2013,0,514,539,3,52,2,52,69.4,65.9,135.3,187.3
marshawn-lynch,2013,2,737,316,6,36,2,36,109.7,43.6,151.3,187.29999999999998
golden-tate,2013,0,34,898,0,64,5,64,3.4,119.8,123.2,187.2
nelson-agholor,2020,0,14,896,0,48,8,48,1.4,137.6,139,187
desean-jackson,2011,0,29,961,1,58,4,58,8.9,120.1,129,187
frank-gore,2009,1,653,406,2,52,3,52,77.3,58.6,134.9,186.9
golden-tate,2013,0,31,898,0,64,5,64,3.1,119.8,122.89999999999999,186.89999999999998
marvin-jones,2013,0,47,712,0,51,10,51,4.7,131.2,135.89999999999998,186.89999999999998
golden-tate,2013,0,30,898,0,64,5,64,3,119.8,122.8,186.8
willie-snead,2016,0,13,895,0,72,4,72,1.3,113.5,114.8,186.8
chris-carson,2020,1,681,287,5,37,4,37,98.1,52.7,149.8,186.8
frank-gore,2019,3,1128,100,9,13,0,13,166.8,10,173.8,186.8
frank-gore,2006,1,722,485,0,61,1,61,72.2,54.5,125.7,186.7
willie-snead,2015,0,13,984,0,69,3,69,1.3,116.4,117.7,186.7
robert-woods,2014,0,157,699,1,65,5,65,21.7,99.9,121.60000000000001,186.60000000000002
curtis-samuel,2020,0,64,851,0,77,3,77,6.4,103.1,109.5,186.5
lesean-mccoy,2013,2,465,539,4,52,2,52,70.5,65.9,134.4,186.4
jeremy-hill,2014,0,839,215,9,27,0,27,137.9,21.5,159.4,186.4
mohamed-sanu,2017,0,71,703,2,67,5,67,19.1,100.3,119.4,186.39999999999998
nelson-agholor,2020,0,7,896,0,48,8,48,0.7,137.6,138.29999999999998,186.3
nelson-agholor,2020,0,7,896,0,48,8,48,0.7,137.6,138.29999999999998,186.3
emmanuel-sanders,2018,0,44,868,0,71,4,71,4.4,110.8,115.2,186.2
todd-gurley,2019,2,885,207,6,31,2,31,124.5,32.7,155.2,186.2
latavius-murray,2020,3,1066,176,6,23,1,23,142.6,23.6,163.2,186.2
frank-gore,2012,4,967,234,6,28,1,28,132.7,29.4,158.1,186.1
marshawn-lynch,2010,2,1036,145,8,22,0,22,151.6,14.5,164.1,186.1
golden-tate,2013,0,22,898,0,64,5,64,2.2,119.8,122,186
chris-godwin,2018,0,8,842,0,59,7,59,0.8,126.2,127,186
jarvis-landry,2020,0,60,840,1,72,3,72,12,102,114,186
marshawn-lynch,2007,2,1036,184,8,18,0,18,151.6,18.4,168,186
adrian-peterson,2017,1,970,70,12,11,0,11,169,7,175,186
alfred-morris,2014,2,1074,155,8,17,0,17,155.4,15.5,168.9,185.9
golden-tate,2013,0,20,898,0,64,5,64,2,119.8,121.8,185.8
keenan-allen,2014,1,75,783,0,77,4,77,7.5,102.3,108.8,185.8
emmanuel-sanders,2019,0,29,869,0,66,5,66,2.9,116.9,119.80000000000001,185.8
robert-woods,2017,0,157,781,1,56,5,56,21.7,108.1,129.79999999999998,185.8
devonta-freeman,2020,1,1079,58,11,7,0,7,173.9,5.8,178.70000000000002,185.70000000000002
willie-snead,2016,0,2,895,0,72,4,72,0.2,113.5,113.7,185.7
a-j-green,2016,1,2,964,0,66,4,66,0.2,120.4,119.60000000000001,185.60000000000002
willie-snead,2015,0,2,984,0,69,3,69,0.2,116.4,116.60000000000001,185.60000000000002
darren-sproles,2009,2,329,497,6,45,4,45,68.9,73.7,140.60000000000002,185.60000000000002
marvin-jones,2013,0,33,712,0,51,10,51,3.3,131.2,134.5,185.5
giovani-bernard,2020,0,730,355,2,47,3,47,85,53.5,138.5,185.5
adrian-peterson,2012,2,898,217,5,40,1,40,119.8,27.7,145.5,185.5
emmanuel-sanders,2019,0,25,869,0,66,5,66,2.5,116.9,119.4,185.4
larry-fitzgerald,2004,0,14,780,0,58,8,58,1.4,126,127.4,185.4
golden-tate,2013,0,16,898,0,64,5,64,1.6,119.8,121.39999999999999,185.39999999999998
marshawn-lynch,2011,1,891,212,7,28,1,28,131.1,27.2,157.29999999999998,185.29999999999998
golden-tate,2013,0,14,898,0,64,5,64,1.4,119.8,121.2,185.2
lesean-mccoy,2017,0,514,448,3,59,2,59,69.4,56.8,126.2,185.2
chris-carson,2017,3,1151,59,9,7,1,7,169.1,11.9,178,185
desean-jackson,2008,0,137,912,1,62,2,62,19.7,103.2,122.9,184.9
latavius-murray,2018,2,788,141,12,22,0,22,150.8,14.1,162.9,184.9
theo-riddick,2015,0,171,697,0,80,3,80,17.1,87.7,104.80000000000001,184.8
larry-fitzgerald,2004,0,8,780,0,58,8,58,0.8,126,126.8,184.8
emmanuel-sanders,2018,0,29,868,0,71,4,71,2.9,110.8,113.7,184.7
ted-ginn,2015,0,68,739,0,44,10,44,6.8,133.9,140.70000000000002,184.7
curtis-samuel,2019,0,200,627,2,54,6,54,32,98.7,130.7,184.7
marshawn-lynch,2017,2,1036,151,8,20,0,20,151.6,15.1,164.7,184.7
sterling-shepard,2016,0,33,683,0,65,8,65,3.3,116.3,119.6,184.6
desean-jackson,2016,0,41,1005,0,56,4,56,4.1,124.5,128.6,184.6
larry-fitzgerald,2004,0,5,780,0,58,8,58,0.5,126,126.5,184.5
brandon-aiyuk,2020,0,77,748,2,60,5,60,19.7,104.8,124.5,184.5
joe-mixon,2020,0,1137,138,5,21,1,21,143.7,19.8,163.5,184.5
todd-gurley,2019,1,678,207,9,31,2,31,121.8,32.7,153.5,184.5
sterling-shepard,2018,0,72,872,0,66,4,66,7.2,111.2,118.4,184.4
sterling-shepard,2016,0,31,683,0,65,8,65,3.1,116.3,119.39999999999999,184.39999999999998
emmanuel-sanders,2018,0,25,868,0,71,4,71,2.5,110.8,113.3,184.3
desean-jackson,2016,0,38,1005,0,56,4,56,3.8,124.5,128.3,184.3
lesean-mccoy,2017,2,465,448,4,59,2,59,70.5,56.8,125.3,184.3
golden-tate,2013,0,4,898,0,64,5,64,0.4,119.8,120.2,184.2
duke-johnson,2015,1,348,534,4,61,2,61,58.8,65.4,123.2,184.2
emmanuel-sanders,2019,0,12,869,0,66,5,66,1.2,116.9,118.10000000000001,184.10000000000002
james-white,2019,0,56,645,2,72,5,72,17.6,94.5,112.1,184.1
mohamed-sanu,2014,0,71,790,2,56,5,56,19.1,109,128.1,184.1
giovani-bernard,2013,1,416,514,3,56,3,56,59.6,69.4,128,184
frank-gore,2017,2,1025,245,4,29,1,29,126.5,30.5,155,184
lesean-mccoy,2020,3,1319,101,5,15,0,15,161.9,10.1,169,184
ted-ginn,2015,0,60,739,0,44,10,44,6,133.9,139.9,183.9
travis-kelce,2014,0,7,862,0,67,5,67,0.7,116.2,116.9,183.9
jalen-richard,2018,0,491,607,1,68,0,68,55.1,60.7,115.80000000000001,183.8
